date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:52:08	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:08%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool178.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool178.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=478)
20:52:08	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.3b83c48.delayed	(from https://oldschool.runescape.com/game?world=478)
20:52:08	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3b9.delayed	(from https://oldschool.runescape.com/game?world=330)
20:52:08	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3ba.delayed	(from https://oldschool.runescape.com/game?world=330)
20:52:09	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:09%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool30a.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool30a.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=330)
20:52:09	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.3bc3c48.delayed	(from https://oldschool.runescape.com/game?world=330)
20:52:09	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3bd.delayed	(from https://oldschool.runescape.com/game?world=549)
20:52:09	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3be.delayed	(from https://oldschool.runescape.com/game?world=549)
20:52:09	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:09%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool249a.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool249a.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=549)
20:52:09	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.3c03c48.delayed	(from https://oldschool.runescape.com/game?world=549)
20:52:09	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3c1.delayed	(from https://oldschool.runescape.com/game?world=461)
20:52:09	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3c2.delayed	(from https://oldschool.runescape.com/game?world=461)
20:52:09	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:09%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool161.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool161.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=461)
20:52:10	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.3c43c48.delayed	(from https://oldschool.runescape.com/game?world=461)
20:52:10	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3c5.delayed	(from https://oldschool.runescape.com/game?world=548)
20:52:10	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3c6.delayed	(from https://oldschool.runescape.com/game?world=548)
20:52:10	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:10%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool248a.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool248a.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=548)
20:52:10	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.3c83c48.delayed	(from https://oldschool.runescape.com/game?world=548)
20:52:11	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3c9.delayed	(from https://oldschool.runescape.com/game?world=450)
20:52:11	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3ca.delayed	(from https://oldschool.runescape.com/game?world=450)
20:52:11	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:11%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool150.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool150.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=450)
20:52:11	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.3cc3c48.delayed	(from https://oldschool.runescape.com/game?world=450)
20:52:11	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3cd.delayed	(from https://oldschool.runescape.com/game?world=396)
20:52:11	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3ce.delayed	(from https://oldschool.runescape.com/game?world=396)
20:52:12	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:11%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool96.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool96.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=396)
20:52:12	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.3d03c48.delayed	(from https://oldschool.runescape.com/game?world=396)
20:52:12	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3d1.delayed	(from https://oldschool.runescape.com/game?world=448)
20:52:12	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3d2.delayed	(from https://oldschool.runescape.com/game?world=448)
20:52:12	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:12%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool148.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool148.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=448)
20:52:12	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.3d43c48.delayed	(from https://oldschool.runescape.com/game?world=448)
20:52:12	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3d5.delayed	(from https://oldschool.runescape.com/game?world=447)
20:52:12	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3d6.delayed	(from https://oldschool.runescape.com/game?world=447)
20:52:12	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:12%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool147.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool147.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=447)
20:52:12	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.3d83c48.delayed	(from https://oldschool.runescape.com/game?world=447)
20:52:13	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3d9.delayed	(from https://oldschool.runescape.com/game?world=449)
20:52:13	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3da.delayed	(from https://oldschool.runescape.com/game?world=449)
20:52:13	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:13%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool149.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool149.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=449)
20:52:13	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.3dc3c48.delayed	(from https://oldschool.runescape.com/game?world=449)
20:52:13	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3dd.delayed	(from https://oldschool.runescape.com/game?world=304)
20:52:13	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3de.delayed	(from https://oldschool.runescape.com/game?world=304)
20:52:13	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:13%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool4.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool4.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=304)
20:52:13	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.3e03c48.delayed	(from https://oldschool.runescape.com/game?world=304)
20:52:14	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3e1.delayed	(from https://oldschool.runescape.com/game?world=466)
20:52:14	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3e2.delayed	(from https://oldschool.runescape.com/game?world=466)
20:52:14	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:14%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool166.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool166.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=466)
20:52:14	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.3e43c48.delayed	(from https://oldschool.runescape.com/game?world=466)
20:52:14	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3e5.delayed	(from https://oldschool.runescape.com/game?world=395)
20:52:14	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3e6.delayed	(from https://oldschool.runescape.com/game?world=395)
20:52:14	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:14%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool95.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool95.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=395)
20:52:14	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.3e83c48.delayed	(from https://oldschool.runescape.com/game?world=395)
20:52:15	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3e9.delayed	(from https://oldschool.runescape.com/game?world=327)
20:52:15	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3ea.delayed	(from https://oldschool.runescape.com/game?world=327)
20:52:15	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:15%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool27.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool27.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=327)
20:52:15	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.3ec3c48.delayed	(from https://oldschool.runescape.com/game?world=327)
20:52:15	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3ed.delayed	(from https://oldschool.runescape.com/game?world=336)
20:52:15	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3ee.delayed	(from https://oldschool.runescape.com/game?world=336)
20:52:15	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:15%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool36.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool36.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=336)
20:52:15	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.3f03c48.delayed	(from https://oldschool.runescape.com/game?world=336)
20:52:15	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3f1.delayed	(from https://oldschool.runescape.com/game?world=328)
20:52:15	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3f2.delayed	(from https://oldschool.runescape.com/game?world=328)
20:52:16	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:16%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool28.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool28.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=328)
20:52:16	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.3f43c48.delayed	(from https://oldschool.runescape.com/game?world=328)
20:52:16	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3f5.delayed	(from https://oldschool.runescape.com/game?world=368)
20:52:16	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3f6.delayed	(from https://oldschool.runescape.com/game?world=368)
20:52:17	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:16%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool68.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool68.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=368)
20:52:17	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.3f83c48.delayed	(from https://oldschool.runescape.com/game?world=368)
20:52:17	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3f9.delayed	(from https://oldschool.runescape.com/game?world=352)
20:52:17	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3fa.delayed	(from https://oldschool.runescape.com/game?world=352)
20:52:17	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:17%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool52.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool52.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=352)
20:52:17	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.3fc3c48.delayed	(from https://oldschool.runescape.com/game?world=352)
20:52:17	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3fd.delayed	(from https://oldschool.runescape.com/game?world=367)
20:52:17	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.3fe.delayed	(from https://oldschool.runescape.com/game?world=367)
20:52:17	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:17%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool67.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool67.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=367)
20:52:17	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.4003c48.delayed	(from https://oldschool.runescape.com/game?world=367)
20:52:18	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.401.delayed	(from https://oldschool.runescape.com/game?world=375)
20:52:18	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.402.delayed	(from https://oldschool.runescape.com/game?world=375)
20:52:18	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:18%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool75.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool75.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=375)
20:52:18	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.4043c48.delayed	(from https://oldschool.runescape.com/game?world=375)
20:52:18	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.405.delayed	(from https://oldschool.runescape.com/game?world=359)
20:52:18	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.406.delayed	(from https://oldschool.runescape.com/game?world=359)
20:52:18	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:18%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool59.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool59.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=359)
20:52:18	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.4083c48.delayed	(from https://oldschool.runescape.com/game?world=359)
20:52:18	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.409.delayed	(from https://oldschool.runescape.com/game?world=465)
20:52:18	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.40a.delayed	(from https://oldschool.runescape.com/game?world=465)
20:52:19	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:19%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool165.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool165.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=465)
20:52:19	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.40c3c48.delayed	(from https://oldschool.runescape.com/game?world=465)
20:52:19	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.40d.delayed	(from https://oldschool.runescape.com/game?world=312)
20:52:19	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.40e.delayed	(from https://oldschool.runescape.com/game?world=312)
20:52:19	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:19%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool12.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool12.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=312)
20:52:19	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.4103c48.delayed	(from https://oldschool.runescape.com/game?world=312)
20:52:19	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.411.delayed	(from https://oldschool.runescape.com/game?world=351)
20:52:19	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.412.delayed	(from https://oldschool.runescape.com/game?world=351)
20:52:20	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:20%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool51.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool51.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=351)
20:52:20	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.4143c48.delayed	(from https://oldschool.runescape.com/game?world=351)
20:52:20	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.415.delayed	(from https://oldschool.runescape.com/game?world=343)
20:52:20	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.416.delayed	(from https://oldschool.runescape.com/game?world=343)
20:52:20	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:20%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool43.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool43.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=343)
20:52:20	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/download?client=failed	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/download.4183c48.delayed	(from https://oldschool.runescape.com/game?world=343)
20:52:20	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.419.delayed	(from https://oldschool.runescape.com/game?world=463)
20:52:20	0/-1	---M--	302	error ('')			https://oldschool.runescape.com/game	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/game.41a.delayed	(from https://oldschool.runescape.com/game?world=463)
20:52:21	729/729	---MCZ	404	error ('Not%20found')	text/html	date:Tue,%2028%20Mar%202023%2018:52:20%20GMT	https://oldschool.runescape.com/jagex-jav://oldschool163.runescape.com/jav_config.ws	C:/Users/maurice.vandorst/Downloads/RSPS/OSRS%20Website/oldschool.runescape.com/jagex-jav_/oldschool163.runescape.com/jav_config.ws	(from https://oldschool.runescape.com/game?world=463)
